Provider,PotentialFraud,IP_TotalClaimAmt,IP_AvgClaimAmt,IP_MedianClaimAmt,IP_StdClaimAmt,IP_ClaimCount,IP_TotalDeductible,IP_AvgDeductible,IP_AvgLOS,IP_MedianLOS,IP_TotalLOS,IP_UniqueAttendingPhys,IP_UniqueOperatingPhys,IP_UniqueOtherPhys,OP_TotalClaimAmt,OP_AvgClaimAmt,OP_MedianClaimAmt,OP_StdClaimAmt,OP_ClaimCount,OP_TotalDeductible,OP_AvgDeductible,OP_UniqueAttendingPhys,OP_UniqueOperatingPhys,OP_UniqueOtherPhys,TotalClaimAmt,TotalClaimCount,AvgClaimAmt,IP_OP_Ratio_Claims,IP_OP_Ratio_Amount,UniquePatients,AvgPatientAge,MedianPatientAge,StdPatientAge,PctMale,UniqueStates,UniqueCounties,PctAlzheimer,PctHeartfailure,PctKidneyDisease,PctCancer,PctDiabetes,AvgIPAnnualReimb,AvgOPAnnualReimb
PRV52610,0,3000.0,3000.0,3000.0,7937.253933193771,1.0,1068.0,1068.0,1.0,1.0,1.0,1.0,0.0,0.0,7040.0,440.0,60.0,772.2175859173371,16.0,130.0,8.125,11.0,2.0,8.0,10040.0,17.0,590.5882352941177,0.058823529411764705,0.42607584149978694,16,75.60352498288843,71.87405886379193,8.625911419079449,0.625,2,8,0.4375,0.75,0.4375,0.125,0.6875,8235.625,1400.0
PRV52611,0,80000.0,8888.888888888889,6000.0,8373.23779138698,9.0,9612.0,1068.0,5.444444444444445,5.0,49.0,8.0,7.0,2.0,2760.0,394.2857142857143,500.0,342.48392384933646,7.0,0.0,0.0,7.0,1.0,1.0,82760.0,16.0,5172.5,1.125,28.97500905469033,16,74.29739904175223,72.62559890485969,12.694120600779383,0.3125,1,9,0.3125,0.5625,0.375,0.125,0.6875,10159.375,1001.25
PRV52614,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,42480.0,272.3076923076923,80.0,564.4727441676775,156.0,160.0,1.0256410256410255,3.0,3.0,1.0,42480.0,156.0,272.3076923076923,0.0,0.0,94,76.07462099698546,76.33127994524298,11.714794540761321,0.3191489361702128,2,13,0.3829787234042553,0.5425531914893617,0.43617021276595747,0.09574468085106383,0.6063829787234043,4207.872340425532,2109.148936170213
PRV52615,0,18000.0,9000.0,9000.0,4242.640687119285,2.0,2136.0,1068.0,4.0,4.0,8.0,2.0,1.0,0.0,770.0,110.0,100.0,65.57438524302,7.0,0.0,0.0,2.0,1.0,1.0,18770.0,9.0,2085.5555555555557,0.25,23.346303501945524,9,73.10122442771313,75.58384668035592,13.625333570452979,0.3333333333333333,3,4,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.7777777777777778,3111.1111111111113,1394.4444444444443
PRV52616,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,8640.0,576.0,100.0,835.5819186992636,15.0,0.0,0.0,7.0,3.0,2.0,8640.0,15.0,576.0,0.0,0.0,15,71.81601642710471,71.50171115674196,11.793600412201997,0.8,5,6,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.5333333333333333,1460.0,3716.0
PRV52617,0,349000.0,8309.52380952381,6000.0,9288.041341576483,42.0,43788.0,1068.0,5.357142857142857,4.0,225.0,5.0,3.0,1.0,58900.0,300.51020408163265,80.0,561.954232006221,196.0,620.0,3.163265306122449,4.0,4.0,2.0,407900.0,238.0,1713.8655462184875,0.2131979695431472,5.92519651618818,135,74.56836768322052,76.16427104722793,12.614771936712028,0.4,2,8,0.3333333333333333,0.5259259259259259,0.4444444444444444,0.14814814814814814,0.6296296296296297,7168.2962962962965,1830.5185185185185
PRV52621,0,176000.0,7333.333333333333,6000.0,4815.434123430768,24.0,24564.0,1068.0,5.916666666666667,4.5,142.0,14.0,12.0,6.0,4280.0,203.8095238095238,80.0,337.8975612589738,21.0,160.0,7.619047619047619,14.0,4.0,10.0,180280.0,45.0,4006.222222222222,1.0909090909090908,41.11188974538659,42,72.70786480232066,74.16700889801507,13.301677825674693,0.42857142857142855,4,11,0.5,0.5476190476190477,0.5476190476190477,0.14285714285714285,0.6904761904761905,9715.714285714286,3015.9523809523807
PRV52622,0,16000.0,4000.0,3000.0,2000.0,4.0,4272.0,1068.0,1.75,2.0,7.0,3.0,1.0,1.0,1010.0,336.6666666666667,200.0,412.3509831846328,3.0,0.0,0.0,3.0,0.0,1.0,17010.0,7.0,2430.0,1.0,15.825914935707221,7,76.27339395717219,74.16563997262149,5.885405461715142,0.8571428571428571,2,3,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,3302.8571428571427,1054.2857142857142
PRV52623,0,147000.0,14700.0,9000.0,15613.740387520502,10.0,10680.0,1068.0,7.9,4.5,79.0,8.0,4.0,1.0,55290.0,245.73333333333332,70.0,509.8139716742623,225.0,760.0,3.3777777777777778,16.0,10.0,29.0,202290.0,235.0,860.8085106382979,0.04424778761061947,2.6586605414986164,125,73.29596714579056,73.24845995893224,11.598982408512907,0.416,3,19,0.32,0.544,0.36,0.112,0.656,4744.4,1629.6
PRV52626,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,560.0,186.66666666666666,100.0,185.8314648635514,3.0,0.0,0.0,3.0,0.0,2.0,560.0,3.0,186.66666666666666,0.0,0.0,3,77.60711841204655,80.91170431211499,8.536451478561087,0.3333333333333333,1,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,6666.666666666667,2520.0
PRV52627,0,46000.0,15333.333333333334,5000.0,18770.54430040145,3.0,3204.0,1068.0,1.6666666666666667,1.0,5.0,2.0,1.0,0.0,70.0,35.0,35.0,21.213203435596427,2.0,0.0,0.0,2.0,0.0,2.0,46070.0,5.0,9214.0,1.0,647.887323943662,5,79.60082135523615,83.41683778234086,8.688935022489883,0.4,3,4,0.2,0.4,0.6,0.2,0.4,10900.0,972.0
PRV52628,1,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,604120.0,287.9504289799809,80.0,583.1159565729806,2098.0,5780.0,2.7550047664442325,2.0,2.0,1.0,604120.0,2098.0,287.9504289799809,0.0,0.0,1354,74.50487667033667,75.12388774811774,12.744069751660087,0.40620384047267355,6,16,0.38774002954209746,0.551698670605613,0.3478581979320532,0.13737075332348597,0.6639586410635155,3975.029542097489,1920.4579025110784
PRV52629,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,12320.0,201.9672131147541,70.0,380.34554321095595,61.0,140.0,2.2950819672131146,8.0,5.0,4.0,12320.0,61.0,201.9672131147541,0.0,0.0,58,75.28697868724775,76.45859000684462,14.310937913689521,0.3793103448275862,7,12,0.3793103448275862,0.5172413793103449,0.3620689655172414,0.22413793103448276,0.6724137931034483,2784.655172413793,1970.1724137931035
PRV52630,1,774400.0,8901.149425287356,8000.0,6431.309575001461,87.0,91848.0,1068.0,5.137931034482759,3.0,447.0,2.0,2.0,1.0,99070.0,285.5043227665706,80.0,572.5558426043129,347.0,1130.0,3.2564841498559076,10.0,9.0,3.0,873470.0,434.0,2012.6036866359448,0.25,7.816616366040517,260,75.27053124835466,75.50034223134838,12.406911319750705,0.4076923076923077,4,11,0.3923076923076923,0.573076923076923,0.4269230769230769,0.15,0.6923076923076923,6393.923076923077,1908.423076923077
PRV52631,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,321750.0,304.399243140965,80.0,779.4273851920431,1057.0,2190.0,2.0719016083254496,6.0,6.0,2.0,321750.0,1057.0,304.399243140965,0.0,0.0,804,74.34568771474592,75.29089664613278,12.818834912260783,0.4092039800995025,7,11,0.417910447761194,0.572139303482587,0.3656716417910448,0.13308457711442787,0.6803482587064676,4263.18407960199,2146.7039800995026
PRV52633,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,100770.0,265.8839050131926,70.0,542.5892726191977,379.0,1190.0,3.1398416886543536,3.0,3.0,2.0,100770.0,379.0,265.8839050131926,0.0,0.0,224,73.73392734917375,74.62696783025325,13.03900488533997,0.41964285714285715,2,7,0.32589285714285715,0.5535714285714286,0.375,0.17857142857142858,0.6339285714285714,3165.0,1812.9464285714287
PRV52634,0,420400.0,7248.275862068966,6000.0,5111.021506005012,58.0,60876.0,1068.0,6.913793103448276,5.0,401.0,1.0,1.0,0.0,4550.0,156.89655172413794,50.0,285.80842045323027,29.0,0.0,0.0,25.0,2.0,13.0,424950.0,87.0,4884.482758620689,1.9333333333333333,92.37530213139969,79,74.78883026191528,76.99657768651609,15.624693229022538,0.379746835443038,4,20,0.4177215189873418,0.620253164556962,0.46835443037974683,0.1518987341772152,0.7468354430379747,7920.2531645569625,1798.860759493671
PRV52636,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,6820.0,324.76190476190476,90.0,670.273220766122,21.0,160.0,7.619047619047619,14.0,2.0,4.0,6820.0,21.0,324.76190476190476,0.0,0.0,21,71.74551025064372,72.91170431211499,12.52974418459074,0.5714285714285714,5,8,0.47619047619047616,0.42857142857142855,0.42857142857142855,0.047619047619047616,0.6666666666666666,1976.1904761904761,1479.5238095238096
PRV52638,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,400.0,400.0,400.0,517.8553338098865,1.0,0.0,0.0,1.0,0.0,0.0,400.0,1.0,400.0,0.0,0.0,1,56.24914442162902,56.24914442162902,12.65418930687249,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,460.0
PRV52639,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,10150.0,274.3243243243243,70.0,464.1332455983623,37.0,90.0,2.4324324324324325,20.0,4.0,9.0,10150.0,37.0,274.3243243243243,0.0,0.0,33,76.23653371497315,78.41752224503765,11.932945052460749,0.3333333333333333,4,7,0.21212121212121213,0.5757575757575758,0.3333333333333333,0.06060606060606061,0.6060606060606061,4600.0,2312.4242424242425
PRV52640,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,11050.0,167.42424242424244,50.0,405.89998997881474,66.0,90.0,1.3636363636363635,23.0,7.0,14.0,11050.0,66.0,167.42424242424244,0.0,0.0,65,75.43145369346601,74.50239561943874,11.87963366215425,0.49230769230769234,6,10,0.3230769230769231,0.5076923076923077,0.4,0.1076923076923077,0.7230769230769231,3728.153846153846,2218.923076923077
PRV52641,0,164000.0,7809.523809523809,6000.0,6079.630314575448,21.0,22428.0,1068.0,5.285714285714286,5.0,111.0,15.0,9.0,4.0,22330.0,293.8157894736842,95.0,534.1709267148188,76.0,50.0,0.6578947368421053,43.0,9.0,19.0,186330.0,97.0,1920.9278350515465,0.2727272727272727,7.344050870986521,91,72.31903483238186,73.16358658453115,14.020163912659253,0.3956043956043956,10,29,0.42857142857142855,0.5604395604395604,0.3626373626373626,0.16483516483516483,0.6263736263736264,7030.0,2355.2747252747254
PRV52642,1,1252000.0,8575.342465753425,7000.0,6734.200530015429,146.0,152724.0,1068.0,5.335616438356165,4.0,779.0,1.0,1.0,0.0,76240.0,262.8965517241379,70.0,545.8841496438221,290.0,790.0,2.7241379310344827,9.0,7.0,4.0,1328240.0,436.0,3046.422018348624,0.5017182130584192,16.421610419590507,263,74.922650510224,75.41683778234086,12.251860039105965,0.4068441064638783,3,12,0.3916349809885932,0.623574144486692,0.4372623574144487,0.12547528517110265,0.688212927756654,7414.334600760456,2044.2965779467681
PRV52643,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,5090.0,462.72727272727275,200.0,955.3752237638456,11.0,0.0,0.0,10.0,2.0,2.0,5090.0,11.0,462.72727272727275,0.0,0.0,11,78.68110260718063,74.75154004106776,10.880126715865643,0.2727272727272727,5,6,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.0,0.5454545454545454,1738.1818181818182,1742.7272727272727
PRV52644,0,64000.0,7111.111111111111,6000.0,4196.559437338057,9.0,9612.0,1068.0,4.444444444444445,4.0,40.0,9.0,6.0,0.0,6530.0,296.8181818181818,70.0,615.2536168012448,22.0,70.0,3.1818181818181817,12.0,4.0,9.0,70530.0,31.0,2275.1612903225805,0.391304347826087,9.799418159546777,29,75.2665392149921,75.99726214921287,10.057194662687033,0.3103448275862069,5,11,0.4482758620689655,0.5862068965517241,0.5862068965517241,0.2413793103448276,0.7931034482758621,6219.6551724137935,3157.2413793103447
PRV52645,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,109630.0,268.70098039215685,70.0,862.5979437599476,408.0,1480.0,3.627450980392157,3.0,3.0,1.0,109630.0,408.0,268.70098039215685,0.0,0.0,367,74.84693959383573,75.41683778234086,12.741920133718477,0.3678474114441417,4,6,0.39509536784741145,0.5722070844686649,0.3651226158038147,0.13896457765667575,0.662125340599455,4218.065395095367,2028.8283378746594
PRV52646,0,292000.0,8588.235294117647,5500.0,6527.877965375716,34.0,35244.0,1068.0,5.9411764705882355,5.0,202.0,27.0,16.0,9.0,14310.0,204.42857142857142,60.0,323.7624630885674,70.0,60.0,0.8571428571428571,39.0,9.0,20.0,306310.0,104.0,2945.2884615384614,0.4788732394366197,20.4038851233317,87,77.07522009016026,78.50239561943874,12.033693258187311,0.39080459770114945,3,16,0.367816091954023,0.5862068965517241,0.41379310344827586,0.16091954022988506,0.7126436781609196,8569.655172413793,1971.1494252873563
PRV52647,0,50000.0,7142.857142857143,7000.0,3891.3824205360675,7.0,7476.0,1068.0,3.857142857142857,4.0,27.0,7.0,3.0,0.0,21070.0,309.8529411764706,65.0,623.4293521766516,68.0,120.0,1.7647058823529411,38.0,11.0,24.0,71070.0,75.0,947.6,0.10144927536231885,2.372929618907503,73,74.34007482208659,73.4154688569473,11.275395671039595,0.3287671232876712,8,23,0.4794520547945205,0.6164383561643836,0.3972602739726027,0.1643835616438356,0.6438356164383562,4329.726027397261,2666.7123287671234
PRV52648,1,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,255250.0,303.14726840855104,80.0,606.0406972151259,842.0,1490.0,1.7695961995249405,21.0,19.0,17.0,255250.0,842.0,303.14726840855104,0.0,0.0,259,74.6049751717103,75.99726214921287,13.04996873117885,0.42084942084942084,3,14,0.33204633204633205,0.5019305019305019,0.32432432432432434,0.138996138996139,0.5945945945945946,2548.9189189189187,1722.972972972973
PRV52649,1,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,602190.0,279.30890538033395,70.0,590.6499900937,2156.0,5170.0,2.3979591836734695,21.0,19.0,13.0,602190.0,2156.0,279.30890538033395,0.0,0.0,1421,74.40217794970427,75.08281998631075,12.372624007970305,0.41097818437719913,11,43,0.3912737508796622,0.5679099225897255,0.3694581280788177,0.15130190007037297,0.6798029556650246,4252.850105559465,1956.7769176636173
PRV52651,0,33000.0,11000.0,7000.0,10583.005244258362,3.0,3204.0,1068.0,3.6666666666666665,3.0,11.0,2.0,1.0,0.0,90.0,90.0,90.0,517.8553338098865,1.0,0.0,0.0,1.0,0.0,0.0,33090.0,4.0,8272.5,1.5,362.6373626373626,4,85.43668720054757,86.04106776180697,10.665728797932307,0.25,1,3,0.5,0.75,1.0,0.25,1.0,18257.5,1432.5
PRV52652,1,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,190560.0,256.47375504710635,80.0,511.9717200197989,743.0,2290.0,3.082099596231494,1.0,1.0,0.0,190560.0,743.0,256.47375504710635,0.0,0.0,503,73.9751497857482,75.08281998631075,12.867272011174007,0.4135188866799205,5,20,0.415506958250497,0.5805168986083499,0.39165009940357853,0.14910536779324055,0.6759443339960238,4067.8330019880714,1991.192842942346
PRV52653,0,68000.0,17000.0,14000.0,8869.42313043338,4.0,4272.0,1068.0,11.0,9.0,44.0,4.0,2.0,1.0,950.0,95.0,70.0,90.82951062292474,10.0,0.0,0.0,7.0,3.0,2.0,68950.0,14.0,4925.0,0.36363636363636365,71.5036803364879,13,67.65292476175433,72.58316221765914,20.014796915322595,0.46153846153846156,1,7,0.15384615384615385,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.7692307692307693,6407.692307692308,1101.5384615384614
PRV52654,0,453700.0,7822.413793103448,7000.0,5218.827020978385,58.0,59808.0,1068.0,4.793103448275862,3.0,278.0,47.0,32.0,11.0,29850.0,250.8403361344538,90.0,463.8007678492061,119.0,360.0,3.0252100840336134,58.0,24.0,29.0,483550.0,177.0,2731.9209039548023,0.48333333333333334,15.198820810023115,171,74.21869984109259,74.08350444900753,13.28930711334506,0.45614035087719296,16,50,0.49707602339181284,0.6257309941520468,0.4152046783625731,0.14035087719298245,0.7309941520467836,8355.78947368421,2348.654970760234
PRV52656,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,239770.0,309.3806451612903,70.0,635.8679420104346,775.0,1950.0,2.5161290322580645,3.0,3.0,1.0,239770.0,775.0,309.3806451612903,0.0,0.0,631,74.32577604076837,75.33196440793976,13.00514690653221,0.4120443740095087,2,6,0.4215530903328051,0.5467511885895404,0.40729001584786056,0.1664025356576862,0.6846275752773375,4644.944532488114,2062.4247226624407
PRV52657,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,29250.0,241.73553719008265,60.0,519.3131323937264,121.0,350.0,2.8925619834710745,3.0,3.0,2.0,29250.0,121.0,241.73553719008265,0.0,0.0,61,71.77432928266066,71.58384668035592,9.806070025309445,0.4262295081967213,2,13,0.39344262295081966,0.5081967213114754,0.3442622950819672,0.03278688524590164,0.5737704918032787,5522.459016393443,1725.0819672131147
PRV52658,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,14840.0,380.5128205128205,100.0,655.1012325063273,39.0,120.0,3.076923076923077,8.0,5.0,3.0,14840.0,39.0,380.5128205128205,0.0,0.0,36,77.20549091185642,77.87405886379193,12.505064407338145,0.5,2,5,0.5277777777777778,0.5277777777777778,0.5277777777777778,0.08333333333333333,0.7777777777777778,4063.8888888888887,3497.5
PRV52659,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,3310.0,137.91666666666666,60.0,230.66970865883894,24.0,20.0,0.8333333333333334,13.0,3.0,8.0,3310.0,24.0,137.91666666666666,0.0,0.0,24,77.56935888660735,76.08350444900753,10.570155345540199,0.375,5,10,0.4583333333333333,0.5,0.20833333333333334,0.16666666666666666,0.7083333333333334,2306.6666666666665,2320.8333333333335
PRV52660,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,145400.0,260.57347670250897,75.0,503.35716122337675,558.0,2250.0,4.032258064516129,4.0,4.0,2.0,145400.0,558.0,260.57347670250897,0.0,0.0,329,74.29079054401261,74.6694045174538,12.348644347732229,0.42857142857142855,4,11,0.3282674772036474,0.541033434650456,0.3586626139817629,0.13069908814589665,0.6595744680851063,3440.243161094225,1974.1337386018238
PRV52661,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,75690.0,306.43724696356276,90.0,550.2182300877037,247.0,660.0,2.672064777327935,1.0,1.0,0.0,75690.0,247.0,306.43724696356276,0.0,0.0,233,74.72778066642579,75.75085557837097,12.444266732553343,0.4334763948497854,1,4,0.38626609442060084,0.5793991416309013,0.3648068669527897,0.12875536480686695,0.630901287553648,3782.3175965665237,2038.5836909871246
PRV52662,0,11000.0,5500.0,5500.0,2121.3203435596424,2.0,2136.0,1068.0,3.5,3.5,7.0,2.0,1.0,0.0,1790.0,105.29411764705883,60.0,134.2626924660581,17.0,0.0,0.0,12.0,2.0,7.0,12790.0,19.0,673.1578947368421,0.1111111111111111,6.141820212171971,18,74.99034147083428,76.91718001368926,15.026119712760298,0.2222222222222222,1,10,0.5555555555555556,0.6111111111111112,0.4444444444444444,0.16666666666666666,0.7222222222222222,7100.0,1333.3333333333333
PRV52663,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,180650.0,313.62847222222223,80.0,649.8276915333593,576.0,1770.0,3.0729166666666665,19.0,19.0,6.0,180650.0,576.0,313.62847222222223,0.0,0.0,272,74.55995087973588,75.58521560574948,12.62675652447176,0.4852941176470588,4,10,0.33088235294117646,0.4889705882352941,0.34191176470588236,0.13602941176470587,0.6691176470588235,3514.926470588235,1488.0882352941176
PRV52665,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,146130.0,240.74135090609556,70.0,464.9350825761089,607.0,1930.0,3.1795716639209224,13.0,14.0,8.0,146130.0,607.0,240.74135090609556,0.0,0.0,416,75.02583846680355,75.75085557837097,12.121121681413943,0.3918269230769231,3,12,0.3870192307692308,0.59375,0.3485576923076923,0.15865384615384615,0.6947115384615384,3777.2596153846152,1990.0721153846155
PRV52666,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,8930.0,228.97435897435898,90.0,417.1128515212443,39.0,70.0,1.794871794871795,1.0,1.0,0.0,8930.0,39.0,228.97435897435898,0.0,0.0,38,74.04121185921683,75.54277891854895,11.713007819462803,0.2894736842105263,3,7,0.39473684210526316,0.6052631578947368,0.2631578947368421,0.21052631578947367,0.7894736842105263,2676.842105263158,2364.4736842105262
PRV52667,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,150.0,50.0,40.0,26.457513110645905,3.0,0.0,0.0,3.0,0.0,0.0,150.0,3.0,50.0,0.0,0.0,3,87.05635409536848,86.25051334702259,9.235167345283196,1.0,2,3,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.0,2313.3333333333335
PRV52668,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,1850.0,264.2857142857143,90.0,459.813626840888,7.0,0.0,0.0,2.0,0.0,2.0,1850.0,7.0,264.2857142857143,0.0,0.0,6,76.77618069815195,80.33264887063655,12.823112327189726,0.3333333333333333,1,1,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5,750.0,3905.0
PRV52669,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,517.8553338098865,1.0,0.0,0.0,1.0,0.0,1.0,300.0,1.0,300.0,0.0,0.0,1,87.50171115674196,87.50171115674196,12.65418930687249,0.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,300.0
PRV52670,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,760.0,58.46153846153846,50.0,53.82783571197989,13.0,100.0,7.6923076923076925,2.0,1.0,2.0,760.0,13.0,58.46153846153846,0.0,0.0,13,72.73037434844416,72.33127994524298,14.221301105495543,0.5384615384615384,1,6,0.15384615384615385,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.46153846153846156,1384.6153846153845,1876.923076923077
PRV52671,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,240.0,120.0,120.0,113.13708498984761,2.0,0.0,0.0,2.0,0.0,1.0,240.0,2.0,120.0,0.0,0.0,2,82.70910335386722,82.70910335386722,4.063565047804423,1.0,1,1,0.0,1.0,1.0,0.0,1.0,1500.0,2605.0
PRV52672,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,390.0,130.0,70.0,149.33184523068078,3.0,0.0,0.0,1.0,0.0,1.0,390.0,3.0,130.0,0.0,0.0,2,73.7905544147844,73.7905544147844,0.2942648343336228,0.5,1,1,1.0,1.0,1.0,0.0,1.0,17705.0,900.0
PRV52673,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,19470.0,223.79310344827587,60.0,444.854931617536,87.0,520.0,5.977011494252873,1.0,1.0,1.0,19470.0,87.0,223.79310344827587,0.0,0.0,52,75.9047543831938,77.12251882272417,10.35951664115921,0.4807692307692308,1,1,0.40384615384615385,0.5,0.38461538461538464,0.09615384615384616,0.6923076923076923,5075.7692307692305,1536.7307692307693
PRV52674,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,730.0,243.33333333333334,30.0,395.7692930652065,3.0,0.0,0.0,1.0,1.0,1.0,730.0,3.0,243.33333333333334,0.0,0.0,3,76.94364590463154,77.5003422313484,9.764134158846892,0.6666666666666666,1,1,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,2746.6666666666665,3123.3333333333335
PRV52676,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,9800.0,251.28205128205127,80.0,557.5660427588706,39.0,40.0,1.0256410256410255,2.0,1.0,2.0,9800.0,39.0,251.28205128205127,0.0,0.0,34,77.55872287313282,78.12594113620807,10.06236056417486,0.2647058823529412,2,3,0.20588235294117646,0.47058823529411764,0.3235294117647059,0.14705882352941177,0.6470588235294118,4242.058823529412,1190.5882352941176
PRV52677,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,140.0,70.0,70.0,14.142135623730951,2.0,0.0,0.0,1.0,0.0,1.0,140.0,2.0,70.0,0.0,0.0,2,81.87405886379193,81.87405886379193,11.137536788956071,1.0,1,1,0.5,0.5,0.0,0.5,0.5,0.0,2045.0
PRV52678,0,0.0,9484.693084693085,7000.0,7937.253933193771,0.0,0.0,1068.0,5.333333333333333,4.0,0.0,0.0,0.0,0.0,24930.0,336.8918918918919,70.0,581.8838693997322,74.0,70.0,0.9459459459459459,19.0,8.0,9.0,24930.0,74.0,336.8918918918919,0.0,0.0,51,75.36116814966917,77.74948665297741,15.80553793418963,0.37254901960784315,2,4,0.5686274509803921,0.6862745098039216,0.5294117647058824,0.11764705882352941,0.6862745098039216,6942.549019607844,2898.0392156862745
